0.48792270531400966,0.012900847769996313,0.006068779501011463,0.24849699398797595,0.24924924924924924,0.0,0.15384615384615385,0.09090909090909091,0.15646853146853146,0.08013082583810302
0.34782608695652173,0.008846295613711759,0.07282535401213756,0.014028056112224449,0.01463963963963964,0.0,0.15384615384615385,0.11363636363636363,0.026223776223776224,0.003270645952575634
0.48792270531400966,0.0142523651554245,0.5954146999325691,0.02930861723446894,0.06156156156156156,0.03125,0.019230769230769232,0.011363636363636364,0.013986013986013986,0.01062959934587081
0.48792270531400966,0.013023712986853422,0.3122049898853675,0.001002004008016032,0.007007007007007007,0.0,0.019230769230769232,0.005681818181818182,0.0,0.0
0.6763285024154589,0.018798378179137487,0.015509103169251517,0.24849699398797595,0.4994994994994995,0.25,0.15384615384615385,0.13636363636363635,0.2368881118881119,0.205233033524121
1.0,0.025433099889421305,0.3122049898853675,0.014028056112224449,0.12412412412412413,0.125,0.0,0.0,0.05332167832167832,0.02616516762060507
0.48792270531400966,0.015726747757709793,1.0,0.022044088176352707,0.03028028028028028,0.0,0.0,0.0,0.01048951048951049,0.004088307440719542
0.893719806763285,0.0008030470573780562,0.05933917734322319,0.06062124248496994,0.06156156156156156,0.03125,0.057692307692307696,0.045454545454545456,0.013986013986013986,0.013082583810302535
0.00966183574879227,0.0006143260842855387,0.008091706001348618,0.24849699398797595,0.24924924924924924,0.125,0.15384615384615385,0.09090909090909091,0.11013986013986014,0.09566639411283728
0.09178743961352658,0.0030716304214276936,0.08496291301416048,0.07001503006012023,0.09597097097097097,0.0,0.11538461538461539,0.36363636363636365,0.04807692307692308,0.02044153720359771
0.8405797101449275,0.021501412949993855,0.12339851652056642,0.02930861723446894,0.06156156156156156,0.0,0.019230769230769232,0.022727272727272728,0.02097902097902098,0.008176614881439084
0.893719806763285,0.022730065118564933,0.03573836817262306,0.12324649298597194,0.1866866866866867,0.03125,0.11538461538461539,0.045454545454545456,0.06031468531468531,0.04251839738348324
0.00966183574879227,0.0008600565179997543,0.004045853000674309,0.49899799599198397,0.4994994994994995,0.25,0.3076923076923077,0.18181818181818182,0.3155594405594406,0.2992641046606705
0.6280193236714976,0.5460130237129869,0.022252191503708697,0.06062124248496994,0.12412412412412413,0.03125,0.019230769230769232,0.03409090909090909,0.043706293706293704,0.023712183156173343
0.6280193236714976,0.546135888929844,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.09375,0.019230769230769232,0.03409090909090909,0.055944055944055944,0.05478331970564186
0.42028985507246375,0.010689273866568375,0.21105866486850977,0.02930861723446894,0.04592092092092092,0.0,0.038461538461538464,0.022727272727272728,0.008741258741258742,0.006541291905151268
0.3188405797101449,0.008231969529426219,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,0.006993006993006993,0.01553556827473426
0.357487922705314,0.009092026047425974,0.03910991233985165,0.06062124248496994,0.12412412412412413,0.25,0.019230769230769232,0.2159090909090909,0.12062937062937062,0.04905968928863451
0.37681159420289856,0.010197812999139943,0.03910991233985165,0.09193386773547094,0.12412412412412413,0.03125,0.057692307692307696,0.2727272727272727,0.050699300699300696,0.03188879803761243
0.16908212560386474,0.005160339107998526,0.022252191503708697,0.02930861723446894,0.06156156156156156,0.03125,0.019230769230769232,0.028409090909090908,0.020104895104895104,0.011447260834014717
0.42028985507246375,0.01204079125199656,0.08293998651382332,0.06062124248496994,0.4994994994994995,0.125,0.019230769230769232,0.3068181818181818,0.15996503496503497,0.1357318070318888
